customer,supplier,supplier_address,report_publication_year,supplier_address_is_internal_manufacturing_site,from_date,to_date
Apple Inc.,"Murata Manufacturing Co., Ltd.","Land Lot No. 55, Long Jiang Industrial Park, Tan Lap Ward, Phuoc Tan District, Tan Lap Ward, Tien Giang, Vietnam",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nan Ya Plastics Corp.,"201, Chang Jiang South Road, Kunshan Economic & Technical Development Zone, Kunshan, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nan Ya Plastics Corp.,"No. 338, Section 1 Nankan Road, Taoyuan, Taiwan",2017,True,2016-01-01,2016-12-31
Apple Inc.,NEC Tokin Corp.,"78/2 Moo 1, Wellgrow Industrial Estate, Bangna-Trad KM. 36 Road, Homsil, Bang Pakong, Chachoengsao, Thailand",2017,True,2016-01-01,2016-12-31
Apple Inc.,NEC Tokin Corp.,"Long Binh Techno Park (LOTECO) EPZ, Long Binh Ward, Bien Hoa, Dong Nai, Vietnam",2017,True,2016-01-01,2016-12-31
Apple Inc.,"NGK Spark Plug Co., Ltd.","1115 Nanakubo Iijima town, Kami-Ina-gun, Nagano, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nichia Corp.,"491 Oka, Kaminaka-cho, Anan, Tokushima, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nichia Corp.,"38-2, Kawamukoichi, Ichiba, Oasa-Cho, Naruto, Tokushima, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nidec Corp.,"No. 12, Huancheng North Road, Hongye, Industrial District, Tangxia Town, Dongguan, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nidec Corp.,"136 North Science Avenue Extension, Laguna Technopark Special Economic Zone, Binan, Laguna, Philippines",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nidec Corp.,"Lot I-1d-1, Road N1, SHTP, District 9, Ho Chi Minh, Vietnam",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nidec Corp.,"Street No. 18, Tan Thuan Export Processing Zone, District 7, Ho Chi Minh, Vietnam",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Nihon Dempa Kogyo Co., Ltd.","No. 20, Zhuyuan Road, Suzhou New District, Suzhou, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Nihon Dempa Kogyo Co., Ltd.","3-63, Suzuranokacho, Hakodate, Hokkaido, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Nihon Dempa Kogyo Co., Ltd.","16-1, Shintakayachi, Sakuranome, Furukawa, Osaki, Miyagi, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Nihon Dempa Kogyo Co., Ltd.","1275-2, Kamihirose, Sayama, Saitama, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Nissha Printing Co., Ltd.","50 Kamiyobe, Yobe-ku, Himeji, Hyogo, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Nissha Printing Co., Ltd.","Ro49-1 Uwagimachi, Daishoji, Kaga, Ishikawa, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nitto Denko Corp.,"Bangkai Road, Guangming Hi-Tech Park, Shenzhen, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nitto Denko Corp.,"No. 468 Suhongzhong Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nitto Denko Corp.,"919, Fuke-cho, Kameyama, Mie, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nitto Denko Corp.,"455-6, Hongo, Minogo-cho, Onomichi, Hiroshima, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nitto Denko Corp.,"18 Hirayama Nakahara, Toyohashi, Aichi, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nitto Denko Corp.,"1043, Gupo-dong, Gumi, Gyeongsangbuk-do, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,Nitto Denko Corp.,"474, Hyeongok-Ri, Cheongbuk-Myeon, Pyeongtaek, Gyeonggi-Do, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,NOK Corp.,"No. 1, Shuangdeng Road Weiting Town, Suzhou Industrial Park, Suzhou, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,NOK Corp.,"1 Floor, No. 22 Xiang-Ming Road, Xiang-An District, Xiamen, Fujian, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,NOK Corp.,"No. 2, Pinggong Middle Road, Nanping Science Technology Industrial District, Zhuhai, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,NOK Corp.,"No. 2006, Huang Yang Road, Doumen Town Doumen District, Zhuhai, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,NOK Corp.,"2626-19 Sunayama, Kamisu, Ibaraki, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,NOK Corp.,"1650-11-1 Okuhara-cho, Ushiku, Ibaraki, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,NOK Corp.,"No. 20 Dayou 1st Street, Da-Liao District, Kaohsiung, Taiwan",2017,True,2016-01-01,2016-12-31
Apple Inc.,NOK Corp.,"No. 48, Chung-Heng Street, Hsiao-Kang District, Kaohsiung, Taiwan",2017,True,2016-01-01,2016-12-31
Apple Inc.,NOK Corp.,"No. 166-21, Liaozibu, Madou District, Tainan, Taiwan",2017,True,2016-01-01,2016-12-31
Apple Inc.,NOK Corp.,"560 Moo 2, Bangpa-in Industrial Estate, Udomsorayuth Road, T.Klong-Jik, Bang Pa-In, Ayutthaya, Thailand",2017,True,2016-01-01,2016-12-31
Apple Inc.,NXP Semiconductors N.V.,"Tianmei Industrial North District A Section, Huangjiang Town, Dongguan, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,NXP Semiconductors N.V.,"Stresemannallee 101, Hamburg, Germany",2017,True,2016-01-01,2016-12-31
Apple Inc.,NXP Semiconductors N.V.,"PT No. 12687, Tuanku Jaafar, Industrial Park, Seremban, Negeri Sembilan, Malaysia",2017,True,2016-01-01,2016-12-31
Apple Inc.,NXP Semiconductors N.V.,"Gertsweg 2, Nijmegen, Netherlands",2017,True,2016-01-01,2016-12-31
Apple Inc.,NXP Semiconductors N.V.,"Philips Avenue, Light Industry and Science Park, Diezmo, Cabuyao, Laguna, Philippines",2017,True,2016-01-01,2016-12-31
Apple Inc.,NXP Semiconductors N.V.,"10 Chin 5th Road N.E.P.Z., Kaohsiung, Taiwan",2017,True,2016-01-01,2016-12-31
Apple Inc.,NXP Semiconductors N.V.,"303 Moo 3, Chaengwattana Road, Laksi, Bangkok, Thailand",2017,True,2016-01-01,2016-12-31
Apple Inc.,NXP Semiconductors N.V.,"Bramhall Moor Lane, Stockport, Cheshire, Hazel Grove, United Kingdom",2017,True,2016-01-01,2016-12-31
Apple Inc.,"OmniVision Technologies, Inc.","1341 Orleans Drive, Sunnyvale, California, United States",2017,False,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"Westerring 15, B-9700, Oudenaarde, Belgium",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"27 A People West Road, Leshan, Sichuan, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"Block A&B, No. 110, Liuxiancun Road, Xili Town, Nanshan District, Shenzhen, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"1 Sutong Road, China-Singapore Suzhou Industrial Park, Suzhou, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"Bozeny Nemcove 1720, Rožnov pod Radhoštěm, Czech Republic",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"420-711 82-3, Dodang-Dong, Wonmi-District, Bucheon, Gyeonggi-Do, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"Lot 122 Senawang Industrial Estate, Seremban, Negeri Sembilan, Malaysia",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"Lot 55, Senawang Industrial Estate, Seremban, Negeri Sembilan, Malaysia",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"Golden Mile Business Park, Special Economic Zone, Governor’s Drive Bo., Maduya, Carmona, Cavite, Philippines",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"Mactan Export Zone I, Lapulapu, Cebu, Philippines",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"71 Alps Avenue, Singapore",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"Gresham Fab, 23400 NE Glisan Street, Gresham, Oregon, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"Crestwood Industrial Park, 125 Crestwood Road, Mountain Top, Pennsylvania, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"1401 N. Kings Road, Nampa, Idaho, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"2300 West Buckskin Road, Pocatello, Idaho, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,ON Semiconductor Corp.,"333 Western Ave, South Portland, Maine, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"No. 666, Lushan Road New District, Suzhou, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"No. 1, Xinghua 5th Branch, Xi Qing Economic Development Zone, Tianjin, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"JI.Raya Jakarta Bogor, km.35, Cimanggis, Depok, Indonesia",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"Kawasan Industri MM2100 Blok.O-1-1 Kecamatan Cikarang Barat, Kabupaten Bekasi, Jawa Barat, Indonesia",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"1037-2 Kamiosatsu, Chitose, Hokkaido, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"401 Sadamasa, Fukui, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"1786-6 Tokushige, Ijuin-Cho, Hioki, Kagoshima, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"Tamiyaji, Tamaki-cho, Watarai-gun, Ise, Mie, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"369 Nogifukutomi-cho, Matsue, Shimane, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"4-5-1 Kurihara, Myoko, Niigata, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"217 Omachi-cho, Omachi, Saga, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"271 Higashi Kaihatsu, Tonami, Toyama, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Panasonic Corp.,"25 Kowata Nishinaka, Uji, Kyoto, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,Parade Technologies Ltd.,"514 Chai Chee Lane, Singapore",2017,False,2016-01-01,2016-12-31
Apple Inc.,PCH International,"Block D&E, 4/F, Du Shi Ming Yuan, Jin Tang Street, Cai Wu Wei, Luo Hu District, Shenzhen, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,PCH International,"Building 20, Huaning West Road, Hualian Industrial Zone, Dalang Community, Bao’an District, Longhua, Shenzhen, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,PCH International,"4/F Shenli Industrial Park, Sanxiang Town, Zhongshan, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Pegatron Corp.,"No. 88, Kaedar Road, Kunshan High-tech Industrial Park, Kunshan, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Pegatron Corp.,"West of Rose Road and South of Bailing Road, Kunshan Development Area, Kunshan, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Pegatron Corp.,"No. 3668, Xiu Yan Road, Kangqiao Town, Pudong New District, Shanghai, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Pegatron Corp.,"No. 233, Jinfeng Road, Suzhou, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Pegatron Corp.,"No. 357, Jinfeng Road, New District Suzhou, Suzhou, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Philips Lumileds Lighting Co., Ltd.","No. 3, Lintang Bayan Lepas 8, Kawasan Perindustrian Bayan Lepas, Fasa 4, Mukim 12, Bayan Lepas, Penang, Malaysia",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Philips Lumileds Lighting Co., Ltd.","No. 190, Yishun Avenue, Singapore",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Phone In Mag-Electronics Co., Ltd.","3rd Industrial Zone, Sijia Village, Shi Jie Town, Dongguan, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Phone In Mag-Electronics Co., Ltd.","No. 30-8, Dongwaihuan Road, Taiwan Businessmen Electronic Industries Park, High-Tech Development Zone, Xinyang, Henan, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Pioneer Material Precision Tech Co., Ltd.","No. 999, Avenue of Stars, Phoenix Lake Industrial Park, Yongchuan District, Chongqing, Sichuan, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Pioneer Material Precision Tech Co., Ltd.","No. 1, Jiao Ping Avenue, Ke Yuan Cheng Industrial Park, Tangxia Town, Dongguan, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Pioneer Material Precision Tech Co., Ltd.","No. 45, Nan Hu Road, Wuzhong Economic Development Zone, Suzhou, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Polymatech Co., Ltd.","No. 718, Guangzhong Road, Xinzhuang Industry Park. Minhang, Shanghai, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Prent Corp.,"No. 2275, Chengliu Zhonglu, Jiading District, Shanghai, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Primax Electronics Ltd.,"Er Village, Liu Wu District, Shek Kit Town, Dongguan, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Primax Electronics Ltd.,"No. 2688, Tongxin Road, Yushan Town, Kunshan, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Qorvo Inc.,"17 Middle Tongji Road, Beijing, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Qorvo Inc.,"No. 6868 Dongfanghong East Road, De Zhou Economic and Technology Development Area, Dezhou, Shandong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Qorvo Inc.,"Zona Franca Metropolitana, Barreal De Heredia, Apartado 144-3006, Haredia, Costa Rica",2017,True,2016-01-01,2016-12-31
Apple Inc.,Qorvo Inc.,"1818 South Orange Blossom Trail, Apopka, Florida, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,Qorvo Inc.,"7628 Thorndike Road, Greensboro, North Carolina, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,Qorvo Inc.,"2300 N.E. Brookwood Parkway, Hillsboro, Oregon, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,Qorvo Inc.,"500 West Renner Road, Richardson, Texas, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,Quadrant Solutions,"No. 55 Xiacheng Road, Tonglu, Hangzhou, Zhejiang, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Qualcomm Inc.,"5775 Moreshouse Drive, San Diego, California, United States ",2017,False,2016-01-01,2016-12-31
Apple Inc.,Quanta Computer Inc.,"No. 8, Jinzhou Road, High-tech Industrial park, Changshu Economic Development Zone, Changshu, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Quanta Computer Inc.,"No. 68, Sanzhuang Road, Songjiang Export Processing Zone, Shanghai, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Quanta Computer Inc.,"44350 Nobel Drive, Fremont, California, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,Radiant Opto Electronics Corp.,"No. 11, Xinrui Road, Science City of Guangzhou High-Tech Industrial Development Zone, Guangzhou, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Radiant Opto Electronics Corp.,"No. 35, Hengtong Road., Nanjing Economic & Technology Development Zone, Nanjing, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Radiant Opto Electronics Corp.,"No. 1621, Jiang Xin East Road, Economic Developing Area, Wujiang, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Robert Bosch GmbH,"Tuebinger Strasse 123, Reutlingen, Germany",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","No. 20, North East Forth Street, Dalian Economic and Technical Development Zone, Dalian, Liaoning, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","No. 7, Weisan Road, Micro-Electronic Industrial Park, Jingang Highway, Xiqing District, Tianjin, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","883 Oaza-Kamikitajima, Chikugo, Fukuoka, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","550-1 Higashiasakawa-cho, Hachioji, Tokyo, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","100 Tomoioka, Kasaoka, Okayama, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","21 Saiinmizosakicho, Ukyo Ward, Kyoto, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","727 Kihara, Kiyotake-cho, Miyazaki City, Miyzaki, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","10 Kitahara, Tsukuba, Yamagata, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","1164-2 Hiyoshi, Oaza, Hirokawa-cho, Yame, Fukuoka, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","837-1 Aza-Hatakeda, Oaza-Inado, Yukuhashi, Fukuoka, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","40 Munpyeongseo-ro, 17 Beonan-gil, Daedeok-gu, Daejeon, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","159-13, Gasan Digital 1-ro, Geumcheon-gu, Seoul, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","Lot 1320 Kawasan Perindustrian, Pengkalan Chepa II, Padang Tembak, 16100 Kota Bharu, Kelantan, Malaysia",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","Block 3 and Block 5, People’s Avenue, People’s Technology Complex Special Economic Zone, Carmona, Cavite, Philippines",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Rohm Co., Ltd.","101/94, 102 Navanakorn Industrial Zone, Moo 20, Phaholyothin Road, Tambol Khlong-Nueng, Amphur Khlong-Luang, Pathumthani, Thailand",2017,True,2016-01-01,2016-12-31
Apple Inc.,RR Donnelley & Sons Company,"No. 888, Ganghua Road, North Area of Chengdu Modern Industrial Park, Pixian, Chengdu, Sichuan, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,RR Donnelley & Sons Company,"No. 28, Huang Sha He West Road,Xin Jiu Wei Village, Liaobu Town, Dongguan, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,RR Donnelley & Sons Company,"No. 7699, Songze Avenue, Qingpu Industrial Zone, Shanghai, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,RR Donnelley & Sons Company,"495-35 Hane, Hagiwara-cho, Gero, Gifu, Japan",2017,True,2016-01-01,2016-12-31
Apple Inc.,RR Donnelley & Sons Company,"415 Westcliff Road, Greensboro, North Carolina, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,RR Donnelley & Sons Company,"2661 South Pacific Highway, Medford, Oregon, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,SABIC Innovative Plastics,"No. 1 Sulia Road, Nansha, Panyu District, Guangzhou, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,SABIC Innovative Plastics,"No. 56 Road Ai Du, Waigaoqiao Free Trade Zone, Shanghai, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,SABIC Innovative Plastics,"1 Lexan Lane, Mt. Vernon, Indiana, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,Salcomp Plc,"Avenida dos Oitis, 4.145, Distrito Industrial, Manaus, Brazil",2017,True,2016-01-01,2016-12-31
Apple Inc.,Salcomp Plc,"Junction of 6th West Road and 9th West Road, West River Industrial Park, Guigang, Guangxi, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Salcomp Plc,"Salcomp Road No. 69 Furong Industrial Area Xinqiao, Shajing, Baoan District, Shenzhen, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,Salcomp Plc,"Nokia Telecom SEZ, SIPCOT Industrial Park, Sriperumbudur, Chennai, Tamilnadu, India",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electro-Mechanics Co., Ltd.","Hengkeng Management Area Liaobu Town, Dongguan, Guangdong, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electro-Mechanics Co., Ltd.","27 Heiniu, Cheng-Road, Tianjin, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electro-Mechanics Co., Ltd.","618-270, HDI Department, 1623-2 Nocksan Industrial Complex, Song Jeong-Dong, Kangseo-Ku, Busan, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electro-Mechanics Co., Ltd.","314 Maetan 3-Dong, Yeongtong-Gu, Suwon, Gyeonggi-Do, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electro-Mechanics Co., Ltd.","Block 5, Calamba Premiere International Park, Barangay Batino, Calamba, Laguna, Philippines",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electronics Co., Ltd.","318 Fang Zhou Road, Suzhou Industrial park, Suzhou, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electronics Co., Ltd.","No. 337, Felingli Street, Suzhou Industrial Park, Suzhou, Jiangsu, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electronics Co., Ltd.","1999 North Xiaohe Road, Xinglong Street, Chang’an District, Xi’an, Shanxi, China",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electronics Co., Ltd.","No. 158, Baebang-Ro Baebang-eup, Asan, Chungcheongnam-do, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electronics Co., Ltd.","Samsung Street 181, Tangjeong-Myeon, Asan, Chungcheongnam-do, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electronics Co., Ltd.","465, Beonyeong-ro, Seobuk-gu, Cheonan, Chungcheongnam-do, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electronics Co., Ltd.","San No. 16 Banwol-dong, Hwaseong, Gyeonggi-Do, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electronics Co., Ltd.","1, Samsung-ro, Giheung-gu, Yongin, Gyeonggi-Do, South Korea",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung Electronics Co., Ltd.","12100 Samsung Blvd (Cu FAB 3 F), Austin, Texas, United States",2017,True,2016-01-01,2016-12-31
Apple Inc.,"Samsung SDI. Co., Ltd.","No. 1 Qingling Road, Yat-Sen, Scientific Industrial Park, Wuqing Development Zone, Tianjin, China",2017,True,2016-01-01,2016-12-31
